RequestorODS,month,"requestor_supplier","registration_count","retry_count","retry_rate"
A83031,06,TPP,50,0,0
A83031,07,TPP,60,0,0
A83031,08,TPP,51,0,0
A83032,04,TPP,14,0,0
A83032,05,TPP,11,0,0
A83032,06,TPP,15,0,0
A83032,07,TPP,14,0,0
A83032,08,TPP,27,0,0
A83033,04,TPP,47,0,0
A83033,05,TPP,56,0,0
A83033,06,TPP,40,0,0
A83033,07,TPP,73,1,"0.0136986301369863"
A83033,08,TPP,55,0,0
A83034,04,TPP,47,0,0
A83034,05,TPP,39,0,0
A83034,06,TPP,56,0,0
A83034,07,TPP,46,0,0
A83034,08,TPP,47,0,0
A83035,04,TPP,36,0,0
A83035,05,TPP,33,1,"0.030303030303030304"
A83035,06,TPP,27,1,"0.037037037037037035"
A83035,07,TPP,38,0,0
A83035,08,TPP,45,0,0
A83036,04,EMIS,44,17,"0.38636363636363635"
A83036,05,EMIS,45,12,"0.26666666666666666"
A83036,06,EMIS,23,4,"0.17391304347826086"
A83036,07,EMIS,32,6,"0.1875"
A83036,08,EMIS,47,11,"0.23404255319148937"
A83037,04,TPP,38,0,0
A83037,05,TPP,56,0,0
A83037,06,TPP,55,0,0
A83037,07,TPP,64,0,0
A83037,08,TPP,79,0,0
A83038,04,TPP,29,0,0
A83038,05,TPP,32,0,0
A83038,06,TPP,21,0,0
A83038,07,TPP,23,0,0
A83038,08,TPP,21,0,0
A83040,04,TPP,52,0,0
A83040,05,TPP,42,0,0
A83040,06,TPP,49,0,0
A83040,07,TPP,58,0,0
A83040,08,TPP,57,0,0
A83041,04,EMIS,44,19,"0.4318181818181818"
A83041,05,EMIS,32,7,"0.21875"
A83041,06,EMIS,38,10,"0.2631578947368421"
A83041,07,EMIS,32,11,"0.34375"
A83041,08,EMIS,20,3,"0.15"
A83043,04,TPP,5,0,0
A83043,05,TPP,9,0,0
A83043,06,TPP,5,0,0
A83043,07,TPP,10,0,0
A83043,08,TPP,13,0,0
A83044,04,TPP,36,1,"0.027777777777777776"
A83044,05,TPP,39,0,0
A83044,06,TPP,39,0,0
A83044,07,TPP,32,0,0
A83044,08,TPP,54,0,0
A83045,04,TPP,92,0,0
A83045,05,TPP,75,0,0
A83045,06,TPP,84,0,0
A83045,07,TPP,109,0,0
A83045,08,TPP,68,0,0
A83046,04,TPP,47,0,0
A83046,05,TPP,54,0,0
A83046,06,TPP,41,0,0
A83046,07,TPP,73,0,0
A83046,08,TPP,57,0,0
A83047,04,TPP,67,0,0
A83047,05,TPP,74,0,0
A83047,06,TPP,53,0,0
A83047,07,TPP,105,0,0
A83047,08,TPP,85,0,0
A83048,04,TPP,19,0,0
A83048,05,TPP,38,0,0
A83048,06,TPP,36,0,0
A83048,07,TPP,24,0,0
A83048,08,TPP,42,0,0
A83049,04,TPP,88,21,"0.23863636363636365"
A83049,05,TPP,73,16,"0.2191780821917808"
A83049,06,TPP,83,0,0
A83049,07,TPP,79,1,"0.012658227848101266"
A83049,08,TPP,57,0,0
A83050,04,TPP,67,1,"0.014925373134328358"
A83050,05,TPP,67,1,"0.014925373134328358"
A83050,06,TPP,60,0,0
A83050,07,TPP,93,1,"0.010752688172043012"
A83050,08,TPP,68,0,0
A83051,04,TPP,40,0,0
A83051,05,TPP,62,0,0
A83051,06,TPP,66,5,"0.07575757575757576"
A83051,07,TPP,67,2,"0.029850746268656716"
A83051,08,TPP,81,0,0
A83052,04,EMIS,40,4,"0.1"
A83052,05,EMIS,28,6,"0.21428571428571427"
A83052,06,EMIS,39,7,"0.1794871794871795"
A83052,07,EMIS,37,6,"0.16216216216216217"
A83052,08,EMIS,52,13,"0.25"
A83054,04,TPP,54,0,0
A83054,05,TPP,75,0,0
A83054,06,TPP,78,1,"0.01282051282051282"
A83054,07,TPP,86,1,"0.011627906976744186"
A83054,08,TPP,81,0,0
A83055,04,EMIS,22,2,"0.09090909090909091"
A83055,05,EMIS,25,3,"0.12"
A83055,06,EMIS,27,3,"0.1111111111111111"
A83055,07,EMIS,36,8,"0.2222222222222222"
A83055,08,EMIS,28,3,"0.10714285714285714"
A83057,04,TPP,40,0,0
A83057,05,TPP,70,0,0
A83057,06,TPP,78,0,0
A83057,07,TPP,110,0,0
A83057,08,TPP,79,0,0
A83060,04,TPP,8,0,0
A83060,05,TPP,3,0,0
A83060,06,TPP,7,0,0
A83060,07,TPP,11,0,0
A83060,08,TPP,12,0,0
A83061,04,TPP,12,0,0
A83061,05,TPP,14,0,0
A83061,06,TPP,7,0,0
A83061,07,TPP,17,0,0
A83061,08,TPP,30,0,0
A83066,04,TPP,84,0,0
A83066,05,TPP,74,0,0
A83066,06,TPP,49,0,0
A83066,07,TPP,62,0,0
A83066,08,TPP,74,0,0
A83070,04,TPP,29,0,0
A83070,05,TPP,48,0,0
A83070,06,TPP,24,0,0
A83070,07,TPP,22,0,0
A83070,08,TPP,54,0,0
A83071,04,TPP,9,0,0
A83071,05,TPP,12,0,0
A83071,06,TPP,12,0,0
A83071,07,TPP,14,0,0
A83071,08,TPP,10,0,0
A83072,04,TPP,35,0,0
A83072,05,TPP,27,0,0
A83072,06,TPP,21,0,0
A83072,07,TPP,32,0,0
A83072,08,TPP,24,0,0
A83073,04,TPP,22,0,0
A83073,05,TPP,7,0,0
A83073,06,TPP,11,0,0
A83073,07,TPP,8,0,0
A83073,08,TPP,17,0,0
A83074,04,TPP,80,0,0
A83074,05,TPP,82,0,0
A83074,06,TPP,78,0,0
A83074,07,TPP,80,0,0
A83074,08,TPP,62,0,0
A83075,04,EMIS,22,3,"0.13636363636363635"
A83075,05,EMIS,13,5,"0.38461538461538464"
A83075,06,EMIS,23,11,"0.4782608695652174"
A83075,07,EMIS,30,10,"0.3333333333333333"
A83075,08,EMIS,10,0,0
A83603,04,TPP,13,0,0
A83603,05,TPP,15,0,0
A83603,06,TPP,8,0,0
A83603,07,TPP,22,0,0
A83603,08,TPP,3,0,0
A83610,04,TPP,19,0,0
A83610,05,TPP,24,0,0
A83610,06,TPP,16,0,0
A83610,07,TPP,22,0,0
A83610,08,TPP,26,0,0
A83616,04,TPP,42,0,0
A83616,05,TPP,40,0,0
A83616,06,TPP,44,1,"0.022727272727272728"
A83616,07,TPP,46,0,0
A83616,08,TPP,35,0,0
A83617,04,TPP,14,0,0
A83617,05,TPP,18,0,0
A83617,06,TPP,13,0,0
A83617,07,TPP,18,0,0
A83617,08,TPP,12,0,0
A83618,04,TPP,59,0,0
A83618,05,TPP,42,0,0
A83618,06,TPP,39,0,0
A83618,07,TPP,49,1,"0.02040816326530612"
A83618,08,TPP,69,0,0
A83619,04,TPP,27,0,0
A83619,05,TPP,22,0,0
A83619,06,TPP,33,0,0
A83619,07,TPP,32,0,0
A83619,08,TPP,16,0,0
A83622,04,TPP,9,0,0
A83622,05,TPP,19,0,0
A83622,06,TPP,6,0,0
A83622,07,TPP,8,0,0
A83622,08,TPP,8,0,0
A83626,04,TPP,8,0,0
A83626,05,TPP,12,0,0
A83626,06,TPP,10,0,0
A83626,07,TPP,20,0,0
A83626,08,TPP,14,0,0
A83627,04,TPP,51,0,0
A83627,05,TPP,38,0,0
A83627,06,TPP,62,0,0
A83627,07,TPP,39,0,0
A83627,08,TPP,53,0,0
A83630,04,TPP,8,0,0
A83630,05,TPP,16,0,0
A83630,06,TPP,11,1,"0.09090909090909091"
A83630,07,TPP,20,0,0
A83630,08,TPP,19,0,0
A83632,04,TPP,11,0,0
A83632,05,TPP,8,0,0
A83632,06,TPP,6,0,0
A83632,07,TPP,3,0,0
A83632,08,TPP,7,0,0
A83634,04,TPP,30,0,0
A83634,05,TPP,13,0,0
A83634,06,TPP,23,0,0
A83634,07,TPP,15,0,0
A83634,08,TPP,18,0,0
A83635,04,Unknown,26,0,0
A83635,05,Unknown,40,0,0
A83635,06,Unknown,28,0,0
A83635,07,Unknown,42,0,0
A83635,08,Unknown,23,0,0
A83636,04,TPP,16,0,0
A83636,05,TPP,33,0,0
A83636,06,TPP,31,0,0
A83636,07,TPP,37,0,0
A83636,08,TPP,35,0,0
A83637,04,TPP,7,0,0
A83637,05,TPP,14,0,0
A83637,06,TPP,14,0,0
A83637,07,TPP,18,0,0
A83637,08,TPP,15,0,0
A83641,04,TPP,36,0,0
A83641,05,TPP,15,0,0
A83641,06,TPP,20,0,0
A83641,07,TPP,26,0,0
A83641,08,TPP,13,0,0
A83644,04,EMIS,16,5,"0.3125"
A83644,05,EMIS,26,15,"0.5769230769230769"
A83644,06,EMIS,22,1,"0.045454545454545456"
A83644,07,EMIS,21,5,"0.23809523809523808"
A83644,08,EMIS,29,3,"0.10344827586206896"
A84002,04,TPP,33,1,"0.030303030303030304"
A84002,05,TPP,21,0,0
A84002,06,TPP,43,0,0
A84002,07,TPP,33,0,0
A84002,08,TPP,54,0,0
A84003,04,TPP,84,0,0
A84003,05,TPP,78,0,0
A84003,06,TPP,81,0,0
A84003,07,TPP,71,0,0
A84003,08,TPP,54,0,0
A84005,04,TPP,64,0,0
A84005,05,TPP,96,0,0
A84005,06,TPP,86,0,0
A84005,07,TPP,114,0,0
A84005,08,TPP,80,0,0
A84006,04,TPP,89,0,0
A84006,05,TPP,107,0,0
A84006,06,TPP,112,0,0
A84006,07,TPP,93,0,0
A84006,08,TPP,112,0,0
A84007,04,TPP,43,0,0
A84007,05,TPP,55,0,0
A84007,06,TPP,35,0,0
A84007,07,TPP,51,0,0
A84007,08,TPP,78,0,0
A84008,04,TPP,23,0,0
A84008,05,TPP,34,0,0
A84008,06,TPP,20,0,0
A84008,07,TPP,31,0,0
A84008,08,TPP,24,0,0
A84009,04,EMIS,359,56,"0.15598885793871867"
A84009,05,EMIS,109,38,"0.3486238532110092"
A84009,06,EMIS,138,41,"0.2971014492753623"
A84009,07,EMIS,136,34,"0.25"
A84009,08,EMIS,105,35,"0.3333333333333333"
A84011,04,EMIS,44,7,"0.1590909090909091"
A84011,05,EMIS,48,11,"0.22916666666666666"
A84011,06,EMIS,45,11,"0.24444444444444444"
A84011,07,EMIS,37,5,"0.13513513513513514"
A84011,08,EMIS,30,5,"0.16666666666666666"
A84013,04,TPP,44,0,0
A84013,05,TPP,30,0,0
A84013,06,TPP,37,0,0
A84013,07,TPP,41,0,0
A84013,08,TPP,29,0,0
A84014,04,TPP,40,0,0
A84014,05,TPP,67,0,0
A84014,06,TPP,51,0,0
A84014,07,TPP,54,0,0
A84014,08,TPP,65,0,0
A84015,04,EMIS,21,0,0
A84015,05,EMIS,13,0,0
A84015,06,EMIS,19,0,0
A84015,07,EMIS,12,0,0
A84015,08,EMIS,16,0,0
A84016,04,TPP,39,0,0
A84016,05,TPP,32,0,0
A84016,06,TPP,21,0,0
A84016,07,TPP,35,3,"0.08571428571428572"
A84016,08,TPP,16,0,0
A84018,04,EMIS,28,3,"0.10714285714285714"
A84018,05,EMIS,37,3,"0.08108108108108109"
A84018,06,EMIS,37,2,"0.05405405405405406"
A84018,07,EMIS,39,2,"0.05128205128205128"
A84018,08,EMIS,41,5,"0.12195121951219512"
A84020,04,TPP,35,0,0
A84020,05,TPP,27,0,0
A84020,06,TPP,19,0,0
A84020,07,TPP,24,0,0
A84020,08,TPP,33,0,0
A84022,04,TPP,50,0,0
A84022,05,TPP,54,0,0
A84022,06,TPP,43,0,0
A84022,07,TPP,70,0,0
A84022,08,TPP,91,0,0
A84024,04,EMIS,60,19,"0.31666666666666665"
A84024,05,EMIS,52,11,"0.21153846153846154"
A84024,06,EMIS,93,38,"0.40860215053763443"
A84024,07,EMIS,71,15,"0.2112676056338028"
A84024,08,EMIS,74,15,"0.20270270270270271"
A84025,04,TPP,25,0,0
A84025,05,TPP,10,0,0
A84025,06,TPP,16,0,0
A84025,07,TPP,14,0,0
A84025,08,TPP,21,1,"0.047619047619047616"
A84026,04,TPP,47,0,0
A84026,05,TPP,39,0,0
A84026,06,TPP,29,0,0
A84026,07,TPP,47,0,0
A84026,08,TPP,21,0,0
A84027,04,TPP,28,0,0
A84027,05,TPP,12,0,0
A84027,06,TPP,28,0,0
A84027,07,TPP,27,0,0
A84027,08,TPP,12,0,0
A84028,04,TPP,42,0,0
A84028,05,TPP,68,0,0
A84028,06,TPP,62,1,"0.016129032258064516"
A84028,07,TPP,62,0,0
A84028,08,TPP,65,0,0
A84029,04,TPP,14,0,0
A84029,05,TPP,19,0,0
A84029,06,TPP,14,0,0
A84029,07,TPP,13,0,0
A84029,08,TPP,16,0,0
A84030,04,TPP,47,0,0
A84030,05,TPP,40,0,0
A84030,06,TPP,55,0,0
A84030,07,TPP,64,0,0
A84030,08,TPP,62,0,0
A84031,04,TPP,64,0,0
A84031,05,TPP,57,0,0
A84031,06,TPP,36,0,0
A84031,07,TPP,57,0,0
A84031,08,TPP,65,0,0
A84032,04,TPP,6,0,0
A84032,05,TPP,9,0,0
A84032,06,TPP,12,0,0
A84032,07,TPP,13,0,0
A84032,08,TPP,10,0,0
A84033,04,EMIS,43,7,"0.16279069767441862"
A84033,05,EMIS,27,6,"0.2222222222222222"
A84033,06,EMIS,37,4,"0.10810810810810811"
A84033,07,EMIS,35,5,"0.14285714285714285"
A84033,08,EMIS,22,5,"0.22727272727272727"
A84034,04,EMIS,27,6,"0.2222222222222222"
A84034,05,EMIS,34,5,"0.14705882352941177"
A84034,06,EMIS,31,3,"0.0967741935483871"
A84034,07,EMIS,30,3,"0.1"
A84034,08,EMIS,23,2,"0.08695652173913043"
A84035,04,TPP,21,0,0
A84035,05,TPP,40,0,0
A84035,06,TPP,27,0,0
A84035,07,TPP,29,0,0
A84035,08,TPP,32,0,0
A84036,04,TPP,123,0,0
A84036,05,TPP,88,0,0
A84036,06,TPP,88,0,0
A84036,07,TPP,128,0,0
A84036,08,TPP,113,0,0
A84037,04,TPP,32,0,0
A84037,05,TPP,30,0,0
A84037,06,TPP,32,0,0
A84037,07,TPP,44,0,0
A84037,08,TPP,37,0,0
A84038,04,TPP,64,1,"0.015625"
A84038,05,TPP,40,0,0
A84038,06,TPP,64,0,0
A84038,07,TPP,51,0,0
A84038,08,TPP,56,0,0
A84039,04,TPP,35,0,0
A84039,05,TPP,30,0,0
A84039,06,TPP,32,0,0
A84039,07,TPP,15,0,0
A84039,08,TPP,51,0,0
A84040,04,EMIS,18,4,"0.2222222222222222"
A84040,05,EMIS,23,4,"0.17391304347826086"
A84040,06,EMIS,23,9,"0.391304347826087"
A84040,07,EMIS,17,5,"0.29411764705882354"
A84040,08,EMIS,43,25,"0.5813953488372093"
A84042,04,EMIS,8,1,"0.125"
A84042,05,EMIS,12,2,"0.16666666666666666"
A84042,06,EMIS,11,2,"0.18181818181818182"
A84042,07,EMIS,21,2,"0.09523809523809523"
A84042,08,EMIS,5,1,"0.2"
A84043,04,TPP,63,0,0
A84043,05,TPP,57,0,0
A84043,06,TPP,79,0,0
A84043,07,TPP,63,0,0
A84043,08,TPP,69,0,0
A84044,04,TPP,43,0,0
A84044,05,TPP,64,0,0
A84044,06,TPP,55,0,0
A84044,07,TPP,49,0,0
A84044,08,TPP,61,0,0
A84045,04,EMIS,14,0,0
A84045,05,EMIS,30,0,0
A84045,06,EMIS,37,0,0
A84045,07,EMIS,15,0,0
A84045,08,EMIS,15,0,0
A84047,04,TPP,28,0,0
A84047,05,TPP,16,0,0
A84047,06,TPP,19,0,0
A84047,07,TPP,24,0,0
A84047,08,TPP,44,0,0
A84604,04,TPP,24,0,0
A84604,05,TPP,10,0,0
A84604,06,TPP,15,0,0
A84604,07,TPP,31,0,0
A84604,08,TPP,20,0,0
A84609,04,TPP,14,0,0
A84609,05,TPP,7,0,0
A84609,06,TPP,18,0,0
A84609,07,TPP,8,0,0
A84609,08,TPP,23,0,0
A84614,04,EMIS,8,1,"0.125"
A84614,05,EMIS,8,5,"0.625"
A84614,06,EMIS,1,0,0
A84614,07,EMIS,9,3,"0.3333333333333333"
A84614,08,EMIS,12,6,"0.5"
A84619,04,TPP,22,0,0
A84619,05,TPP,28,0,0
A84619,06,TPP,30,0,0
A84619,07,TPP,34,1,"0.029411764705882353"
A84619,08,TPP,20,0,0
A85001,04,EMIS,47,21,"0.44680851063829785"
A85001,05,EMIS,35,9,"0.2571428571428571"
A85001,06,EMIS,44,11,"0.25"
A85001,07,EMIS,50,10,"0.2"
A85001,08,EMIS,37,9,"0.24324324324324326"
A85002,04,EMIS,20,3,"0.15"
A85002,05,EMIS,11,2,"0.18181818181818182"
A85002,06,EMIS,16,4,"0.25"
A85002,07,EMIS,17,4,"0.23529411764705882"
A85002,08,EMIS,18,5,"0.2777777777777778"
A85003,04,EMIS,20,6,"0.3"
A85003,05,EMIS,19,2,"0.10526315789473684"
A85003,06,EMIS,29,9,"0.3103448275862069"
A85003,07,EMIS,29,4,"0.13793103448275862"
A85003,08,EMIS,23,5,"0.21739130434782608"
A85004,04,EMIS,53,14,"0.2641509433962264"
A85004,05,EMIS,40,9,"0.225"
A85004,06,EMIS,35,6,"0.17142857142857143"
A85004,07,EMIS,73,11,"0.1506849315068493"
A85004,08,EMIS,23,7,"0.30434782608695654"
A85005,04,EMIS,145,41,"0.2827586206896552"
A85005,05,EMIS,108,16,"0.14814814814814814"
A85005,06,EMIS,94,13,"0.13829787234042554"
A85005,07,EMIS,130,46,"0.35384615384615387"
A85005,08,EMIS,96,25,"0.2604166666666667"
A85006,04,EMIS,92,11,"0.11956521739130435"
A85006,05,EMIS,72,22,"0.3055555555555556"
A85006,06,EMIS,55,13,"0.23636363636363636"
A85006,07,EMIS,62,10,"0.16129032258064516"
A85006,08,EMIS,41,14,"0.34146341463414637"
A85007,04,EMIS,32,3,"0.09375"
A85007,05,EMIS,41,9,"0.21951219512195122"
A85007,06,EMIS,49,18,"0.3673469387755102"
A85007,07,EMIS,40,12,"0.3"
A85007,08,EMIS,27,7,"0.25925925925925924"
A85008,04,EMIS,92,34,"0.3695652173913043"
A85008,05,EMIS,84,35,"0.4166666666666667"
A85008,06,EMIS,78,30,"0.38461538461538464"
A85008,07,EMIS,69,24,"0.34782608695652173"
A85008,08,EMIS,82,35,"0.4268292682926829"
A85009,04,EMIS,32,9,"0.28125"
A85009,05,EMIS,21,6,"0.2857142857142857"
A85009,06,EMIS,29,7,"0.2413793103448276"
A85009,07,EMIS,33,11,"0.3333333333333333"
A85009,08,EMIS,22,7,"0.3181818181818182"
A85010,04,EMIS,70,16,"0.22857142857142856"
A85010,05,EMIS,73,18,"0.2465753424657534"
A85010,06,EMIS,49,11,"0.22448979591836735"
A85010,07,EMIS,75,21,"0.28"
A85010,08,EMIS,43,10,"0.23255813953488372"
A85011,04,EMIS,37,9,"0.24324324324324326"
A85011,05,EMIS,47,15,"0.3191489361702128"
A85011,06,EMIS,35,11,"0.3142857142857143"
A85011,07,EMIS,65,20,"0.3076923076923077"
A85011,08,EMIS,63,13,"0.20634920634920634"
A85012,04,EMIS,14,4,"0.2857142857142857"
A85012,05,EMIS,12,3,"0.25"
A85012,06,EMIS,11,3,"0.2727272727272727"
A85012,07,EMIS,12,2,"0.16666666666666666"
A85012,08,EMIS,14,3,"0.21428571428571427"
A85013,04,EMIS,39,11,"0.28205128205128205"
A85013,05,EMIS,28,7,"0.25"
A85013,06,EMIS,27,10,"0.37037037037037035"
A85013,07,EMIS,52,11,"0.21153846153846154"
A85013,08,EMIS,40,11,"0.275"
A85014,04,EMIS,53,18,"0.33962264150943394"
A85014,05,EMIS,39,8,"0.20512820512820512"
A85014,06,EMIS,31,6,"0.1935483870967742"
A85014,07,EMIS,18,3,"0.16666666666666666"
A85014,08,EMIS,38,11,"0.2894736842105263"
A85016,04,EMIS,45,8,"0.17777777777777778"
A85016,05,EMIS,32,25,"0.78125"
A85016,06,EMIS,53,19,"0.3584905660377358"
A85016,07,EMIS,56,13,"0.23214285714285715"
A85016,08,EMIS,60,15,"0.25"
A85017,04,EMIS,26,10,"0.38461538461538464"
A85017,05,EMIS,51,12,"0.23529411764705882"
A85017,06,EMIS,27,15,"0.5555555555555556"
A85017,07,EMIS,68,18,"0.2647058823529412"
A85017,08,EMIS,46,12,"0.2608695652173913"
A85018,04,EMIS,12,3,"0.25"
A85018,05,EMIS,26,5,"0.19230769230769232"
A85018,06,EMIS,19,4,"0.21052631578947367"
A85018,07,EMIS,17,5,"0.29411764705882354"
A85018,08,EMIS,30,2,"0.06666666666666667"
A85019,04,EMIS,85,30,"0.35294117647058826"
A85019,05,EMIS,81,25,"0.30864197530864196"
A85019,06,EMIS,75,22,"0.29333333333333333"
A85019,07,EMIS,78,31,"0.3974358974358974"
A85019,08,EMIS,71,27,"0.38028169014084506"
A85020,04,EMIS,67,18,"0.26865671641791045"
A85020,05,EMIS,46,13,"0.2826086956521739"
A85020,06,EMIS,42,8,"0.19047619047619047"
A85020,07,EMIS,67,16,"0.23880597014925373"
A85020,08,EMIS,62,12,"0.1935483870967742"
A85021,04,EMIS,11,5,"0.45454545454545453"
A85021,05,EMIS,28,4,"0.14285714285714285"
A85021,06,EMIS,12,2,"0.16666666666666666"
A85021,07,EMIS,36,8,"0.2222222222222222"
A85021,08,EMIS,24,10,"0.4166666666666667"
A85023,04,EMIS,38,13,"0.34210526315789475"
A85023,05,EMIS,66,25,"0.3787878787878788"
A85023,06,EMIS,45,13,"0.28888888888888886"
A85023,07,EMIS,52,10,"0.19230769230769232"
A85023,08,EMIS,49,16,"0.32653061224489793"
A85024,04,EMIS,11,3,"0.2727272727272727"
A85024,05,EMIS,15,2,"0.13333333333333333"
A85024,06,EMIS,16,3,"0.1875"
A85024,07,EMIS,29,6,"0.20689655172413793"
A85024,08,EMIS,19,5,"0.2631578947368421"
A85026,04,EMIS,23,8,"0.34782608695652173"
A85026,05,EMIS,28,11,"0.39285714285714285"
A85026,06,EMIS,26,8,"0.3076923076923077"
A85026,07,EMIS,33,6,"0.18181818181818182"
A85026,08,EMIS,28,7,"0.25"
A85609,04,EMIS,10,2,"0.2"
A85609,05,EMIS,7,1,"0.14285714285714285"
A85609,06,EMIS,8,2,"0.25"
A85609,07,EMIS,2,1,"0.5"
A85609,08,EMIS,6,0,0
A85611,04,EMIS,50,8,"0.16"
A85611,05,EMIS,32,10,"0.3125"
A85611,06,EMIS,32,8,"0.25"
A85611,07,EMIS,38,10,"0.2631578947368421"
A85611,08,EMIS,43,15,"0.3488372093023256"
A85614,04,EMIS,54,17,"0.3148148148148148"
A85614,05,EMIS,53,13,"0.24528301886792453"
A85614,06,EMIS,33,4,"0.12121212121212122"
A85614,07,EMIS,66,15,"0.22727272727272727"
A85614,08,EMIS,56,18,"0.32142857142857145"
A85616,04,EMIS,10,1,"0.1"
A85616,05,EMIS,18,7,"0.3888888888888889"
A85616,06,EMIS,18,5,"0.2777777777777778"
A85616,07,EMIS,26,4,"0.15384615384615385"
A85616,08,EMIS,18,8,"0.4444444444444444"
A85617,04,EMIS,38,3,"0.07894736842105263"
A85617,05,EMIS,17,4,"0.23529411764705882"
A85617,06,EMIS,22,3,"0.13636363636363635"
A85617,07,EMIS,34,3,"0.08823529411764706"
A85617,08,EMIS,22,5,"0.22727272727272727"
A85620,04,EMIS,28,8,"0.2857142857142857"
A85620,05,EMIS,21,4,"0.19047619047619047"
A85620,06,EMIS,19,7,"0.3684210526315789"
A85620,07,EMIS,20,1,"0.05"
A85620,08,EMIS,45,12,"0.26666666666666666"
A86003,04,EMIS,187,39,"0.20855614973262032"
A86003,05,EMIS,164,39,"0.23780487804878048"
A86003,06,EMIS,128,24,"0.1875"
A86003,07,EMIS,154,24,"0.15584415584415584"
A86003,08,EMIS,175,34,"0.19428571428571428"
A86004,04,TPP,149,1,"0.006711409395973154"
A86004,05,TPP,144,0,0
A86004,06,TPP,126,0,0
A86004,07,TPP,197,0,0
A86004,08,TPP,141,0,0
A86005,04,EMIS,47,6,"0.1276595744680851"
A86005,05,EMIS,45,10,"0.2222222222222222"
A86005,06,EMIS,33,9,"0.2727272727272727"
A86005,07,EMIS,39,8,"0.20512820512820512"
A86005,08,EMIS,62,8,"0.12903225806451613"
A86006,04,TPP,26,0,0
A86006,05,TPP,25,0,0
A86006,06,TPP,43,0,0
A86006,07,TPP,35,0,0
A86006,08,TPP,47,0,0
A86007,04,EMIS,32,7,"0.21875"
A86007,05,EMIS,35,3,"0.08571428571428572"
A86007,06,EMIS,14,2,"0.14285714285714285"
A86007,07,EMIS,34,4,"0.11764705882352941"
A86007,08,EMIS,50,2,"0.04"
A86008,04,EMIS,106,21,"0.19811320754716982"
A86008,05,EMIS,82,19,"0.23170731707317074"
A86008,06,EMIS,77,21,"0.2727272727272727"
A86008,07,EMIS,80,13,"0.1625"
A86008,08,EMIS,96,25,"0.2604166666666667"
A86010,04,TPP,51,0,0
A86010,05,TPP,81,1,"0.012345679012345678"
A86010,06,TPP,70,0,0
A86010,07,TPP,85,0,0
A86010,08,TPP,94,0,0
A86011,04,TPP,64,0,0
A86011,05,TPP,45,0,0
A86011,06,TPP,35,0,0
A86011,07,TPP,53,1,"0.018867924528301886"
A86011,08,TPP,28,0,0
A86012,04,TPP,68,0,0
A86012,05,TPP,83,0,0
A86012,06,TPP,55,0,0
A86012,07,TPP,76,0,0
A86012,08,TPP,47,0,0
A86013,04,EMIS,49,12,"0.24489795918367346"
A86013,05,EMIS,19,14,"0.7368421052631579"
A86013,06,EMIS,10,6,"0.6"
A86013,07,EMIS,14,6,"0.42857142857142855"
A86013,08,EMIS,35,16,"0.45714285714285713"
A86015,04,TPP,22,0,0
A86016,04,EMIS,58,12,"0.20689655172413793"
A86016,05,EMIS,65,10,"0.15384615384615385"
A86016,06,EMIS,55,16,"0.2909090909090909"
A86016,07,EMIS,62,13,"0.20967741935483872"
A86016,08,EMIS,74,15,"0.20270270270270271"
A86017,04,EMIS,40,8,"0.2"
A86017,05,EMIS,77,18,"0.23376623376623376"
A86017,06,EMIS,67,18,"0.26865671641791045"
A86017,07,EMIS,75,14,"0.18666666666666668"
A86017,08,EMIS,96,18,"0.1875"
A86018,04,TPP,69,0,0
A86018,05,TPP,96,1,"0.010416666666666666"
A86018,06,TPP,61,0,0
A86018,07,TPP,103,0,0
A86018,08,TPP,90,0,0
A86020,04,TPP,36,0,0
A86020,05,TPP,107,0,0
A86020,06,TPP,63,0,0
A86020,07,TPP,106,0,0
A86020,08,TPP,103,0,0
